symbol,open,high,low,close,volume
Bitstamp:BTCUSD,46969.05,48270.33,46699.0,47156.09,2239.1677032
Bitstamp:BTCUSD,47118.02,49134.0,46532.42,48853.49,2194.6300788
Bitstamp:BTCUSD,48830.93,50390.0,48625.0,49274.79,2267.93197524
Bitstamp:BTCUSD,49284.93,51050.0,48351.6,50025.04,2226.78294854
Bitstamp:BTCUSD,50033.5,50570.94,49388.26,49943.16,869.28839285
Bitstamp:BTCUSD,49965.32,51900.0,49500.0,51809.28,986.487083
Bitstamp:BTCUSD,51809.28,52810.0,51024.32,52708.2,2057.29046392
Bitstamp:BTCUSD,52719.43,52956.47,42900.01,46866.82,6811.92218815
Bitstamp:BTCUSD,46894.3,47386.72,44436.93,46091.94,3309.09834404
Bitstamp:BTCUSD,46070.43,47419.95,45550.0,46392.81,2595.98696952
Bitstamp:BTCUSD,46368.11,47029.08,44125.0,44857.38,2392.57110617
Bitstamp:BTCUSD,44858.2,45993.32,44767.75,45176.66,906.80620376
Bitstamp:BTCUSD,45162.96,46491.63,44752.96,46035.0,1015.76215832
Bitstamp:BTCUSD,46039.42,46895.82,43400.0,44974.34,2308.42207379
Bitstamp:BTCUSD,44983.77,47273.38,44704.18,47103.18,1643.95662405
Bitstamp:BTCUSD,47123.81,48465.77,46702.26,48150.94,1307.24871087
Bitstamp:BTCUSD,48188.12,48505.0,47035.0,47760.64,1886.04173385
Bitstamp:BTCUSD,47773.44,48179.0,46712.14,47305.18,1558.52317573
Bitstamp:BTCUSD,47316.21,48834.0,47052.9,48326.74,1452.50623073
Bitstamp:BTCUSD,48307.05,48389.52,46860.0,47245.25,999.59599085
Bitstamp:BTCUSD,47257.86,47334.54,42453.97,43035.99,4240.48541968
Bitstamp:BTCUSD,43003.07,43643.34,39573.21,40596.54,5961.58790269
Bitstamp:BTCUSD,40702.07,44031.85,40580.18,43589.53,3040.94514066
Bitstamp:BTCUSD,43586.0,45013.17,43105.0,44903.5,2317.75578384
Bitstamp:BTCUSD,44893.7,45159.9,40693.27,42848.5,4348.92828394
Bitstamp:BTCUSD,42835.88,43010.69,41689.6,42722.19,879.19677382
Bitstamp:BTCUSD,42699.1,43956.38,40808.0,43204.73,1659.78466242
Bitstamp:BTCUSD,43162.82,44377.7,42130.0,42189.81,1936.64957217
Bitstamp:BTCUSD,42154.87,42778.93,40888.0,41049.0,2246.85357977
Bitstamp:BTCUSD,41024.21,42595.93,40750.0,41542.9,1804.77808474
Bitstamp:BTCUSD,41537.56,44117.74,41427.87,43834.43,2614.50420927
Bitstamp:BTCUSD,43835.47,48500.0,43291.07,48171.86,3446.87226506
Bitstamp:BTCUSD,48185.61,48361.83,47468.15,47685.8,1361.84402667
Bitstamp:BTCUSD,47644.63,49225.55,47119.87,48235.93,1164.6029687
Bitstamp:BTCUSD,48231.04,49530.53,46900.0,49242.14,2737.81353315
