symbol,open,high,low,close,volume
Binance:ADAUSD,1.17380053,1.27441991,0.98915136,1.15647998,114579623.07525615
Binance:ADAUSD,1.1569054,1.32002787,1.1099776,1.25107111,55922609.96003586
Binance:ADAUSD,1.25161666,1.44911795,1.18630549,1.36031974,68228516.62130979
Binance:ADAUSD,1.35988339,1.46229175,1.2049108,1.25303817,75030379.55906112
Binance:ADAUSD,1.25283194,1.30946546,1.16809899,1.25228736,32352567.43153613
Binance:ADAUSD,1.25197004,1.37964393,1.20725265,1.33768409,31717921.41606201
Binance:ADAUSD,1.33827753,1.37595948,1.28861422,1.32573208,34654992.52176398
Binance:ADAUSD,1.32631872,1.44404733,1.2990201,1.37346484,37661891.11789671
Binance:ADAUSD,1.37281428,1.44960351,1.27788111,1.38517498,32370732.65612048
Binance:ADAUSD,1.3862411,1.4115306,1.20769243,1.33231575,30480255.92005832
Binance:ADAUSD,1.33173639,1.41251254,1.27784471,1.39564491,37338983.09407009
Binance:ADAUSD,1.39552819,1.45691281,1.34124155,1.40542455,22980727.89887633
Binance:ADAUSD,1.40532143,1.49815203,1.37987203,1.46149617,20719850.48119845
Binance:ADAUSD,1.46110951,1.48208592,1.36090244,1.40382754,32243834.96982384
Binance:ADAUSD,1.40448141,1.47730477,1.38046755,1.41619377,20797013.24798574
Binance:ADAUSD,1.41591018,1.45842016,1.37872882,1.40477892,18938770.59996101
Binance:ADAUSD,1.40484145,1.42757066,1.29613537,1.32749569,28802002.53387686
Binance:ADAUSD,1.32746148,1.39749162,1.28336602,1.35069781,19852010.39306607
Binance:ADAUSD,1.35095073,1.37180554,1.29349087,1.33641858,13100616.42459914
Binance:ADAUSD,1.33636665,1.38595747,1.30703526,1.34849957,9255701.8118819
Binance:ADAUSD,1.34867316,1.41040519,1.17605601,1.31320335,46944213.77501888
Binance:ADAUSD,1.31311655,1.32686255,1.24130557,1.26514222,26134569.99714826
Binance:ADAUSD,1.26546474,1.30002207,1.18765748,1.26320629,32851103.48548383
Binance:ADAUSD,1.26319119,1.29592199,1.18185632,1.22553033,25164717.4926808
Binance:ADAUSD,1.22636532,1.25445431,1.15116996,1.17132469,28049375.50094342
Binance:ADAUSD,1.17115418,1.20150824,1.14420205,1.17249331,22165609.75145969
Binance:ADAUSD,1.17222099,1.23150259,1.15488176,1.18141686,19777371.39314468
Binance:ADAUSD,1.18160057,1.19518773,1.10618982,1.12190961,24729606.28982117
Binance:ADAUSD,1.12196747,1.13770738,1.00737681,1.0543395,83051560.81668977
Binance:ADAUSD,1.05442452,1.24098236,1.03638787,1.17037036,53068279.01703415
Binance:ADAUSD,1.17041297,1.20978064,1.14738085,1.18607185,30232359.17369061
Binance:ADAUSD,1.18571717,1.23894031,1.14381492,1.20853857,23153231.08420444
Binance:ADAUSD,1.20822464,1.25197368,1.18928107,1.23406885,21237372.29969594
Binance:ADAUSD,1.23449931,1.27748267,1.17603589,1.22971516,17339850.07120548
Binance:ADAUSD,1.22977738,1.47026296,1.15171473,1.25558259,64058512.65405469
Binance:ADAUSD,1.25540841,1.35539546,1.17977464,1.28049369,36352808.13526618
Binance:ADAUSD,1.28003804,1.34193608,1.22994898,1.28765017,32784705.26371527
Binance:ADAUSD,1.28765259,1.32983724,1.24035356,1.28616141,28224643.63979537
Binance:ADAUSD,1.286257,1.39527284,1.18438801,1.31119508,32128274.90462656
Binance:ADAUSD,1.31180574,1.3514946,1.27135806,1.32074972,18382206.87327125
Binance:ADAUSD,1.32046612,1.40894065,1.25058138,1.31483584,38092260.65817181
Binance:ADAUSD,1.31460622,1.36281415,1.2665275,1.30899494,28190348.84470362
Binance:ADAUSD,1.3088929,1.43757865,1.2470972,1.36838159,38587736.68553172
Binance:ADAUSD,1.36875793,1.43556974,1.29291423,1.37657979,26976442.64243225
Binance:ADAUSD,1.37680528,1.48701866,1.25868605,1.38698583,27107936.13027376
Binance:ADAUSD,1.38697574,1.4917623,1.30235626,1.40257235,32224299.9537698
Binance:ADAUSD,1.40335844,1.51600253,1.3853006,1.47438357,36370503.96367228
Binance:ADAUSD,1.47400685,1.51105519,1.39695065,1.42663869,27364912.21664521
Binance:ADAUSD,1.42685708,1.52575145,1.36205649,1.47576266,28946108.98771852
Binance:ADAUSD,1.47558509,1.73812629,1.41363071,1.67851023,62178493.88415257
Binance:ADAUSD,1.67854171,1.91008772,1.66067481,1.7943627,87618962.08544043
Binance:ADAUSD,1.79480504,1.90746638,1.67321886,1.83340613,65809162.4435987
Binance:ADAUSD,1.83260003,2.15641778,1.82241668,2.13981197,98491317.81551225
Binance:ADAUSD,2.13981297,2.28845536,2.02259434,2.1899088,104989797.65374827
Binance:ADAUSD,2.1900967,2.25865312,2.02114317,2.16913789,55253671.71830142
Binance:ADAUSD,2.16958239,2.23079632,2.03608261,2.07273006,47700018.16702704
Binance:ADAUSD,2.07222981,2.17468948,1.90394673,1.92351511,51339694.11826857
Binance:ADAUSD,1.92243325,2.21113576,1.87200541,2.10517043,77657794.81664862
Binance:ADAUSD,2.10553306,2.47555828,2.03084944,2.44201869,132867217.79171067
Binance:ADAUSD,2.44066326,2.67648688,2.29382475,2.45630313,111018955.62819251
Binance:ADAUSD,2.45640194,2.58337323,2.35430712,2.43776205,46434214.42043268
Binance:ADAUSD,2.43683072,2.73468445,2.39620989,2.70842492,88057235.35743342
Binance:ADAUSD,2.70857493,3.02655682,2.6379867,2.91734468,123210474.07868952
Binance:ADAUSD,2.91580806,2.95964347,2.5767106,2.72155009,104497235.9039537
Binance:ADAUSD,2.71966788,2.85788875,2.59254845,2.7410744,80303601.54325204
Binance:ADAUSD,2.74069906,2.79022454,2.4427516,2.52989797,75512676.9480733
Binance:ADAUSD,2.52945769,2.9575641,2.48961295,2.94651447,94255824.76813433
Binance:ADAUSD,2.94707181,2.96189028,2.77172606,2.8493936,44947233.53296966
Binance:ADAUSD,2.85008178,3.00438463,2.71407392,2.85236424,55390643.4660425
Binance:ADAUSD,2.85253042,2.90190105,2.68531508,2.73514479,49617029.0493055
Binance:ADAUSD,2.73461357,2.895594,2.70124176,2.7695126,53894674.69645458
Binance:ADAUSD,2.76902769,2.94364415,2.7158519,2.8720276,46999186.76423695
Binance:ADAUSD,2.87144532,3.16006805,2.82671694,2.96141307,85153719.73019458
Binance:ADAUSD,2.96156404,3.08501248,2.80018217,2.96734345,50132239.78721761
Binance:ADAUSD,2.96804851,3.00217264,2.78321412,2.83291287,46378072.77029512
Binance:ADAUSD,2.83325858,3.01945895,2.77224962,2.91276169,42959308.31337522
Binance:ADAUSD,2.9127631,2.98231386,2.73254109,2.83462851,48365526.38213731
Binance:ADAUSD,2.83479849,2.89131257,1.9592298,2.51501704,174392981.66057098
Binance:ADAUSD,2.51528983,2.60762802,2.19489041,2.47115577,102901595.47035377
Binance:ADAUSD,2.47131576,2.684005,2.38663221,2.51771351,57845235.13905471
Binance:ADAUSD,2.51732901,2.59108736,2.23698429,2.38439545,45643221.42848646
Binance:ADAUSD,2.38437378,2.82726639,2.36131291,2.63671869,97971797.41705094
Binance:ADAUSD,2.63725602,2.82825585,2.49262676,2.58094031,73876658.84258167
Binance:ADAUSD,2.58151284,2.63303942,2.2651325,2.4027634,56978944.079989
Binance:ADAUSD,2.40296166,2.53371233,2.23991893,2.39797923,40714921.63984443
Binance:ADAUSD,2.3973398,2.59988963,2.33882085,2.50621934,52961193.15767686
Binance:ADAUSD,2.50616821,2.54321926,2.37322412,2.41791036,30638415.6190186
Binance:ADAUSD,2.41854118,2.44979409,2.29967491,2.34894683,23093249.70709913
Binance:ADAUSD,2.34933065,2.44525092,2.30064704,2.37179206,22878595.18489954
Binance:ADAUSD,2.3714207,2.40771369,2.2532917,2.28261598,25704096.46819633
Binance:ADAUSD,2.28324648,2.34545272,1.97328169,2.08005706,69454076.46257752
Binance:ADAUSD,2.07965385,2.24532238,1.89060599,1.98505238,80406663.43101987
Binance:ADAUSD,1.98624331,2.28980661,1.95446813,2.25807282,46634342.0585351
Binance:ADAUSD,2.25862325,2.35317916,2.1621458,2.32835946,32101317.81242039
Binance:ADAUSD,2.32865606,2.50319269,2.04749369,2.2789064,123280183.24566458
Binance:ADAUSD,2.27876837,2.47445318,2.21065525,2.30218515,67203733.15540087
Binance:ADAUSD,2.30180314,2.36865342,2.07813359,2.20855064,39091587.06447894
Binance:ADAUSD,2.20693973,2.29325251,2.10266921,2.1316645,26637734.97894879
Binance:ADAUSD,2.13113559,2.18212604,2.00594296,2.03713203,23913938.70602742
Binance:ADAUSD,2.03642305,2.15199004,2.00086643,2.06505532,19394758.1396406
Binance:ADAUSD,2.06518582,2.1934114,1.98816696,2.1152836,16966140.41073697
Binance:ADAUSD,2.11532523,2.36062318,2.00238011,2.25758354,29944577.73927625
Binance:ADAUSD,2.25738491,2.3388958,2.19242278,2.24862326,24889045.50578835
Binance:ADAUSD,2.24905829,2.35318304,2.19148781,2.25260229,21108280.7238724
Binance:ADAUSD,2.25343548,2.31410067,2.07763482,2.1917543,28562155.77849831
Binance:ADAUSD,2.19228897,2.3504479,2.11502787,2.23363784,26391220.63144899
Binance:ADAUSD,2.23415123,2.42539169,1.99403218,2.20972979,51185335.52799152
Binance:ADAUSD,2.21079972,2.41091798,2.0964591,2.2783669,51824842.12977142
Binance:ADAUSD,2.27886292,2.37850012,2.19425872,2.23708759,24090427.93397114
Binance:ADAUSD,2.23725416,2.32337672,2.19635245,2.26903662,19502665.55448777
Binance:ADAUSD,2.26922961,2.33598075,2.11746719,2.19006508,23065664.65232807
Binance:ADAUSD,2.18927309,2.32857999,2.02261383,2.17208686,31460088.49068272
Binance:ADAUSD,2.17186972,2.25488935,1.9667703,2.1176414,37645353.71086266
Binance:ADAUSD,2.11752306,2.23938826,2.01039651,2.19005413,34524636.2466114
Binance:ADAUSD,2.19018115,2.2595584,2.11612427,2.17268022,30418023.00200869
Binance:ADAUSD,2.17276924,2.38680957,2.01754788,2.21636903,59797444.30240043
Binance:ADAUSD,2.21708289,2.28013825,2.13510685,2.17798075,30969698.32045406
Binance:ADAUSD,2.17807575,2.22264499,2.05719446,2.15854844,25419897.02858408
Binance:ADAUSD,2.15838637,2.20507009,2.02917839,2.12889244,38123577.93111454
Binance:ADAUSD,2.12813402,2.24089823,1.99625081,2.10903869,42296588.97834908
Binance:ADAUSD,2.11006959,2.26520593,2.0763296,2.18932608,43155667.66690862
Binance:ADAUSD,2.18952205,2.33737947,1.9835783,2.13691367,62173404.13569542
Binance:ADAUSD,2.13736002,2.31613559,2.05789659,2.15583108,39084974.89578414
Binance:ADAUSD,2.15570099,2.21509477,2.08426876,2.16754022,39528328.34976629
Binance:ADAUSD,2.16700042,2.17826855,2.06220246,2.11967786,34303387.34579285
Binance:ADAUSD,2.119,2.224,2.051,2.145,35286845.43086335
Binance:ADAUSD,2.145658,2.26523312,2.03320409,2.13770926,44796282.50081578
Binance:ADAUSD,2.13820294,2.18222775,1.81652337,1.91326175,80998856.20553496
Binance:ADAUSD,1.91414016,2.23750304,1.84998665,1.98707843,56416978.24648286
Binance:ADAUSD,1.98712515,2.09118007,1.93260682,2.01536146,36846187.4827129
Binance:ADAUSD,2.01583172,2.02650998,1.90980014,1.95726511,31063080.82874982
Binance:ADAUSD,1.95783841,2.0519151,1.87060521,1.96712562,38246042.49692554
Binance:ADAUSD,1.96717154,2.03366865,1.86901304,1.94908818,37214774.94186007
Binance:ADAUSD,1.94924208,2.057968,1.87771205,1.97200441,35299769.98773313
Binance:ADAUSD,1.97272789,2.16036574,1.86299771,2.06244852,74515283.7445835
Binance:ADAUSD,2.06373554,2.10664777,1.93043593,1.98486229,33512554.7724894
Binance:ADAUSD,1.98462125,2.05832537,1.94380732,1.98363528,22371094.6073697
Binance:ADAUSD,1.98339032,2.05065559,1.94431888,2.00632666,23537722.72308883
Binance:ADAUSD,2.00618281,2.07997905,1.95795727,2.02220979,20133676.86237436
Binance:ADAUSD,2.02221938,2.20120665,1.93041543,2.12667744,55002268.64830739
Binance:ADAUSD,2.12583493,2.4050893,2.06571593,2.27017692,112566905.0470054
Binance:ADAUSD,2.27004934,2.39008206,1.91981572,2.10003873,76451924.80425727
Binance:ADAUSD,2.0991633,2.16368786,2.05087628,2.08078845,23597688.88062661
Binance:ADAUSD,2.08026586,2.11373507,1.94133997,2.04649115,25579191.94285649
Binance:ADAUSD,2.04630493,2.11265715,2.01436621,2.05136168,15453650.60621112
Binance:ADAUSD,2.05061667,2.08837798,1.95212077,2.03974692,16154595.67968889
Binance:ADAUSD,2.03974699,2.10940669,1.96213652,2.0185805,16493302.58456209
Binance:ADAUSD,2.01796122,2.08166235,1.76302798,1.87657264,47732423.26955038
Binance:ADAUSD,1.87558621,1.91001229,1.76652219,1.87682591,29554324.26188072
Binance:ADAUSD,1.87733012,1.92434141,1.69542578,1.78761558,37443271.83817938
Binance:ADAUSD,1.7874784,1.91200511,1.72200395,1.86280853,22125760.32336898
Binance:ADAUSD,1.8689719,1.99637019,1.82803526,1.9236028,23026348.46799966
Binance:ADAUSD,1.92284486,1.93343835,1.83242845,1.84085016,15608852.05786993
Binance:ADAUSD,1.83756026,1.88458014,1.71587384,1.77890911,25501404.51936488
Binance:ADAUSD,1.7792352,1.85354311,1.67423247,1.75080801,26482383.03363562
Binance:ADAUSD,1.75073867,1.87557305,1.58262196,1.66680669,59013773.83482028
Binance:ADAUSD,1.66642155,1.76781819,1.60357866,1.67539239,44585369.92711728
Binance:ADAUSD,1.67630105,1.71840298,1.44502456,1.53694783,56103294.33627471
Binance:ADAUSD,1.53336183,1.60190171,1.51126747,1.54522123,20957573.54034
Binance:ADAUSD,1.54424934,1.62125826,1.42148272,1.59586599,39103875.3847159
Binance:ADAUSD,1.596,1.653,1.552,1.604,25369332.46667021
Binance:ADAUSD,1.604,1.671,1.52,1.556,29457498.41515245
Binance:ADAUSD,1.555,1.662,1.523,1.548,32100343.53411378
Binance:ADAUSD,1.547,1.786,1.504,1.722,81257698.26719134
Binance:ADAUSD,1.721,1.761,1.488,1.558,34857303.35018694
Binance:ADAUSD,1.559,1.584,1.129,1.422,113935744.12971237
Binance:ADAUSD,1.425,1.442,1.288,1.38,45049490.95676109
Binance:ADAUSD,1.377,1.448,1.246,1.423,52775933.94557114
Binance:ADAUSD,1.422,1.5,1.363,1.38,41302102.03728318
Binance:ADAUSD,1.379,1.437,1.307,1.398,28449247.59510064
Binance:ADAUSD,1.398,1.416,1.281,1.293,27680641.73060257
Binance:ADAUSD,1.29,1.358,1.205,1.213,38231659.80756619
Binance:ADAUSD,1.219,1.38,1.19,1.353,31133875.9722279
Binance:ADAUSD,1.355,1.455,1.301,1.348,27937336.0670807
Binance:ADAUSD,1.346,1.357,1.183,1.224,26821312.73080162
Binance:ADAUSD,1.227,1.293,1.194,1.268,30499407.622108
Binance:ADAUSD,1.268,1.335,1.198,1.312,23736615.78663939
Binance:ADAUSD,1.313,1.335,1.234,1.24,19384745.08868217
Binance:ADAUSD,1.241,1.278,1.17,1.22,20507365.07183002
Binance:ADAUSD,1.217,1.279,1.196,1.244,11591347.72593023
Binance:ADAUSD,1.244,1.337,1.207,1.245,23272507.30861202
Binance:ADAUSD,1.241,1.272,1.197,1.238,19630918.47330177
Binance:ADAUSD,1.238,1.306,1.196,1.281,18266578.48910522
Binance:ADAUSD,1.281,1.382,1.268,1.328,34603001.43809433
Binance:ADAUSD,1.325,1.51,1.304,1.474,36268801.8629622
Binance:ADAUSD,1.473,1.509,1.38,1.394,21648346.01611459
Binance:ADAUSD,1.394,1.476,1.37,1.454,18954010.71233988
Binance:ADAUSD,1.453,1.496,1.401,1.456,21948371.44819342
